Series_reference,Period,Data_value,Suppressed,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3
70,2015.09,73075.8709314224,0,1,6,0,1,2,28,1
52,2016.03,73075.8709314224,0,1,6,0,1,2,29,1
65,2017.03,73075.8709314224,0,1,6,0,1,2,35,2
27,2018.09,73075.8709314224,0,1,6,0,0,2,1,2
12,2012.12,73075.8709314224,0,1,6,0,0,2,27,1
19,2012.12,73075.8709314224,0,1,6,0,0,2,15,2
58,2020.12,73075.8709314224,0,1,6,0,1,2,30,1
0,2016.09,73075.8709314224,0,1,6,0,0,2,2,1
11,2018.12,73075.8709314224,0,1,6,0,0,2,36,2
30,2014.12,73075.8709314224,0,1,6,0,0,2,9,1
59,2017.03,73075.8709314224,0,1,6,0,1,2,30,2
24,2016.03,73075.8709314224,0,1,6,0,0,2,24,1
31,2012.12,73075.8709314224,0,1,6,0,0,2,9,2
62,2015.03,73075.8709314224,0,1,6,0,1,2,18,1
38,2019.09,73075.8709314224,0,1,6,0,0,2,31,1
61,2014.06,73075.8709314224,0,1,6,0,1,2,20,2
19,2018.06,73075.8709314224,0,1,6,0,0,2,15,2
43,2013.06,73075.8709314224,0,1,6,0,1,2,5,2
3,2014.09,73075.8709314224,0,1,6,0,0,2,19,2
54,2018.09,73075.8709314224,0,1,6,0,1,2,16,1
38,2011.06,73075.8709314224,0,1,6,0,0,2,31,1
8,2015.12,73075.8709314224,0,1,6,0,0,2,8,1
31,2018.09,73075.8709314224,0,1,6,0,0,2,9,2
11,2020.09,73075.8709314224,0,1,6,0,0,2,36,2
55,2017.06,73075.8709314224,0,1,6,0,1,2,16,2
42,2011.06,73075.8709314224,0,1,6,0,1,2,5,1
28,2012.03,73075.8709314224,0,1,6,0,0,2,25,1
28,2020.12,73075.8709314224,0,1,6,0,0,2,25,1
33,2013.03,73075.8709314224,0,1,6,0,0,2,14,2
22,2011.12,73075.8709314224,0,1,6,0,0,2,26,1
